scenario,n,rep,wall,Khat,Kuse,c_hat,beta1_hat,gamma_hat,q_hat,se_beta1,se_gamma,cover_beta1,cover_gamma,success,grad_norm,nit,endpoint_gap_scaled,endpoint_upper95,endpoint_median_corrected
low_persistence,300,37,estimated,0.9779671549431267,0.9779671549431267,0.42182695247805324,1.604988285112378,0.0,1.604988285112378,0.36662177567418125,0.8056873356252557,True,True,True,0.04926953615085165,8,6.6098535170619925,1.0016398344305748,0.9834444972236361
low_persistence,300,38,known,0.992616818335682,1.0,0.3349299152733472,2.4362921563174007,1.3179377220326285,1.118354434284772,0.3673728398904606,0.811178392550514,True,True,True,8.18170420302522e-10,9,2.214954499295385,1.0224313371045721,0.9995152484146459
low_persistence,300,38,estimated,0.992616818335682,0.992616818335682,0.3349299152733472,2.41763665488076,1.3294301723144621,1.0980219070385215,0.3688354343660439,0.8148539954114635,True,True,True,8.205100376912355e-08,9,2.214954499295385,1.0224313371045721,0.9995152484146459
low_persistence,300,39,known,0.9935856006616628,1.0,0.33847906947920015,2.5780926432000824,1.7366735889014013,0.8414190542986812,0.37909514662289717,0.8459089574689994,True,True,True,4.207503678799185e-08,9,1.924319801501162,1.023087496482118,1.0004116966014251
low_persistence,300,39,estimated,0.9935856006616628,0.9935856006616628,0.33847906947920015,2.5629892075349217,1.75003929158568,0.8241753668232532,0.3804066551275701,0.8493504433064535,True,True,True,5.844024331125297e-08,9,1.924319801501162,1.023087496482118,1.0004116966014251
low_persistence,300,40,known,0.994456477165461,1.0,0.3261873499637253,2.5198895737313274,1.4745699404283032,1.045319633303024,0.3759591846348447,0.8447950080132489,True,True,True,2.4582921143156966e-07,9,1.6630568503616883,1.025070093071444,1.0015398009121466
low_persistence,300,40,estimated,0.994456477165461,0.994456477165461,0.3261873499637253,2.5064025479639875,1.4840524987385921,1.0305769281398072,0.3770556341638043,0.8476075095857525,True,True,True,7.748354513559264e-08,10,1.6630568503616883,1.025070093071444,1.0015398009121466
low_persistence,300,41,known,0.9890100641137599,1.0,0.4306616968564887,1.5743668016843497,0.0,1.5743668016843497,0.36115867175877664,0.7815136521528077,True,True,True,0.3264347065295646,8,3.2969807658720263,1.0121971139908879,0.994375042282776
low_persistence,300,41,estimated,0.9890100641137599,0.9890100641137599,0.4306616968564887,1.5352725418811777,0.0,1.5352725418811777,0.36369953801225324,0.7870118495398902,False,True,True,0.3264347065294093,8,3.2969807658720263,1.0121971139908879,0.994375042282776
low_persistence,300,42,known,0.9955229132656968,1.0,0.35162816575252953,2.175112717916552,0.8824373313272144,1.2926753865893374,0.3812329213721353,0.8648894482324184,True,True,True,2.3920803116084244e-09,9,1.3431260202909745,1.0239215889628188,1.0020937481046004
low_persistence,300,42,estimated,0.9955229132656968,0.9955229132656968,0.35162816575252953,2.1625877629412695,0.8871513370025558,1.2794082794209274,0.38219762955054704,0.8672508766564003,True,True,True,2.3581351138446394e-07,10,1.3431260202909745,1.0239215889628188,1.0020937481046004
low_persistence,300,43,known,0.9994883644400681,1.0,0.26120829057905354,2.491615385884801,0.6410891491204675,1.8505262367643331,0.3647016435825255,0.8583351624640945,True,True,True,4.538932341091595e-09,9,0.15349066797958333,1.0377175271632084,1.008333759801542
low_persistence,300,43,estimated,0.9994883644400681,0.9994883644400681,0.26120829057905354,2.490353388240872,0.6414318144152368,1.849249753151162,0.36479492778323447,0.8585695279414396,True,True,True,2.4418619437582834e-07,7,0.15349066797958333,1.0377175271632084,1.008333759801542
low_persistence,300,44,known,0.9939745462920068,1.0,0.3573242797199852,1.8358826439186031,0.0,1.8358826439186031,0.3522915105711944,0.7823723396141206,True,True,True,1.5308209369470613,7,1.80763611239797,1.0219205180938817,1.0004406353125377
low_persistence,300,44,estimated,0.9939745462920068,0.9939745462920068,0.3573242797199852,1.8165838200500004,0.0,1.8165838200500004,0.353540228459671,0.7851455041855323,True,True,True,1.5308209369528114,7,1.80763611239797,1.0219205180938817,1.0004406353125377
low_persistence,300,45,known,0.9979629080215489,1.0,0.2523165575055893,2.336191343422661,0.0,2.336191343422661,0.37787184711870375,0.9406946075342113,True,True,True,0.10983798341046914,6,0.6111275935353433,1.0375392812247175,1.0071200185366418
