n,rep,Khat,beta1_known,gamma_known,beta1_estimated,gamma_estimated,sqrt_n_delta_beta1,sqrt_n_delta_gamma,cover_beta1_model,cover_gamma_model,cover_beta1_hac,cover_gamma_hac,se_beta1_model,se_gamma_model,se_beta1_hac,se_gamma_hac
500,58,0.9853163205393014,5.696254996941127,4.609684784615732,5.690179012076218,4.654597751571667,-0.13586315188195933,1.0042844718467234,True,True,True,True,0.3504311276187575,0.9984775783241359,0.37193517812925975,1.152246731662578
500,59,0.9979398431154846,5.5180180882700975,5.183222047638073,5.517276911571337,5.191309061466031,-0.016573214817666264,0.18083112654295028,True,True,True,True,0.3457042089607153,0.9194649382715596,0.36531025375307896,0.9088889806383585
500,60,0.9705351757483837,6.279577380685457,6.2595773806854575,6.289875770494595,6.46022516974706,0.23027899672022656,4.4866209587678245,True,True,True,True,0.3641195461500105,0.9713075323461235,0.39904409048199585,0.928827541525121
500,61,0.9665600907032112,5.820292083973041,5.800292083973042,5.823179564551885,6.003951146306734,0.0645660285800494,4.553955076120023,True,True,True,True,0.3609696813627073,1.0023475148997358,0.33033099592477333,0.8805162292516912
500,62,0.9423292926812771,5.198679051407384,4.427318243660546,5.161229720714042,4.636669862311643,-0.8373924914218328,4.681244505034664,True,True,True,True,0.339602525562539,0.92251307380393,0.3015865248451059,0.7303292890706825
500,63,0.9804225407986086,5.576704244621855,5.3292200863334225,5.569911146401659,5.411226655582152,-0.15189829398190155,1.8337226344170354,True,True,True,True,0.34478377628838514,0.9144744336572882,0.3185514499401545,0.8209349898478053
500,64,0.9815229537979974,5.9220629310616,5.697721767020997,5.918143973084626,5.776214822311002,-0.08763056437478553,1.7551580739009953,True,True,True,True,0.3548323462388896,0.972842821301368,0.3846052867368352,1.0087257557857536
500,65,0.9963480799423696,6.1697496249272845,6.149749624927285,6.170950085103522,6.17349519603561,0.026843105583482664,0.5309671116276968,True,True,True,True,0.36413557483159237,1.0078920411892542,0.34775762823709366,0.8881588554288968
500,66,0.9564024249244739,5.398379246454567,3.9620928544757787,5.371977686045572,4.083618530985787,-0.5903568378658121,2.7173967368802856,True,True,True,True,0.3428031604733225,0.9793351585110867,0.34226311881674654,0.8663797505998727
500,67,0.9696217160288362,5.653184551089139,5.351594553196003,5.643138581388363,5.480375924488996,-0.2246347115083931,2.8796390044677196,True,True,True,True,0.34612389630992796,0.9185965256833069,0.36309945012038075,0.9423968224784951
500,68,0.9811217670246195,5.704890234477143,5.684890234477144,5.706025909483138,5.795433452390683,0.02539446513751771,2.471821497062468,True,True,True,True,0.3498346006291124,0.9215063815850133,0.34346895156761337,0.8950902684936195
500,69,0.9808168622919263,5.565141672390142,4.446002077191191,5.5556473204917,4.501214711432009,-0.21230016247220615,1.2345920337930183,True,True,True,True,0.3583858167613957,1.0651875217091231,0.3504796926174628,0.9091120905849313
500,70,0.939273081817105,5.348885028124233,4.521671991597432,5.311716309234072,4.734775349287169,-0.8311178207498064,4.765135940277039,True,True,True,True,0.346193440290534,0.9655154220112997,0.3168659326143591,0.8833085007620316
500,71,0.9500140337323101,5.9924503118477945,5.972450311847795,6.0016545732467526,6.296385485745605,0.20581354170747457,7.243410691387197,True,True,True,True,0.35616347234955875,0.9403099974168616,0.39957981050739483,1.0270380944324031
500,72,0.973392091855242,5.641722110117405,5.621722110117405,5.64477669820444,5.778531329018573,0.06830266605872704,3.5063607296165715,True,True,True,True,0.35148836110181336,0.9251541274736325,0.3466610607385815,0.9515649001642148
500,73,0.9864220017387385,5.127408494891199,3.406981506535706,5.117897050256144,3.437609773799003,-0.21268236768208262,0.6848688763376338,True,False,True,False,0.336301253565069,0.9581102747191341,0.34999317724314943,0.9661455171258613
500,74,0.9771559814114196,5.77492183791094,4.262631644497903,5.76435361847839,4.319963825719438,-0.23631257052315155,1.2819865450968981,True,True,True,True,0.36229988515005884,1.1124191147703462,0.363764727888356,1.068177492149479
500,75,0.9578904864803748,5.699019658261265,5.381844495824674,5.683550303500573,5.554005404780345,-0.34590528812966065,3.849634954930338,True,True,True,True,0.3566161254906808,0.996021221239985,0.32150227618126553,0.845917678791888
500,76,0.9783949586285035,5.448903344428133,5.428903344428133,5.448140112031776,5.548004989356084,-0.017066395208830857,2.663193742909409,True,True,True,True,0.3444699614085678,0.8931531482985285,0.3221814978727337,0.9260467738839252
500,77,0.9668429374510061,6.511398423575671,6.491398423575672,6.532207817200705,6.735538488153569,0.4653121871612625,5.459137804273674,False,True,False,True,0.3762006445916218,1.0517978722180203,0.38834086118936045,1.0385075469302372
500,78,0.9468563106262312,5.65834712579857,5.63834712579857,5.656834959174385,5.9532105303774125,-0.033813073649832104,7.0405597626531,True,True,True,True,0.35492470413792365,0.9585710332250074,0.362822122236548,1.01376779274373
500,79,0.9824894429714437,6.121215451427597,5.710989615487155,6.11844278778703,5.783065613777706,-0.06199864379049228,1.6116683172382968,True,True,True,True,0.3558717996915337,0.9606288960975112,0.376466162604783,1.1116058470854822
500,80,0.9462553975024584,5.670278820296634,5.581096794845187,5.650613075687912,5.825602012206159,-0.4397394177325253,5.467302868724953,True,True,True,True,0.3486065584160784,0.9159457193432814,0.3503430760687447,0.8922778532437102
500,81,0.996829134290133,6.070379770449519,5.822430780281632,6.069873268665766,5.8353713637267095,-0.011325724191963572,0.28936024251701786,True,True,True,True,0.3597740478753462,0.9930909034132853,0.3423150952113114,1.0132254361460695
500,82,0.9350705708967539,6.125129412138673,5.625805048240859,6.107373008368403,5.890889156293511,-0.3970452586625726,5.927460853606294,True,True,True,True,0.36068933807693226,0.9984661980459582,0.39543424814160477,0.9435604418999923
500,83,0.9893755862372323,5.0507430856182935,4.309092236511852,5.044226601465316,4.345512590853737,-0.1457130154035822,0.8143838807308512,True,True,False,True,0.33210672578503164,0.8762518903764417,0.3282586083808118,0.7225015447595112
500,84,0.9828524961934693,5.233591875656451,5.213591875656451,5.228421318270534,5.299290929658772,-0.11561717796473248,1.9162891035661476,True,True,True,True,0.3304948117695196,0.8147097082029909,0.32373816381037557,0.7849908748657285
